"","region","date","year","epi_week","cases","deaths"
"2398","Medellin",2023-03-11,2023,10,2,0
"2399","Medellin",2023-03-12,2023,11,2,0
"2400","Medellin",2023-03-13,2023,11,2,0
"2401","Medellin",2023-03-14,2023,11,2,0
"2402","Medellin",2023-03-15,2023,11,2,0
"2403","Medellin",2023-03-16,2023,11,2,0
"2404","Medellin",2023-03-17,2023,11,3,1
"2405","Medellin",2023-03-18,2023,11,2,1
"2406","Medellin",2023-03-19,2023,12,3,1
"2407","Medellin",2023-03-20,2023,12,1,1
"2408","Medellin",2023-03-21,2023,12,11,0
"2409","Medellin",2023-03-22,2023,12,11,0
"2410","Medellin",2023-03-23,2023,12,12,0
"2411","Medellin",2023-03-24,2023,12,8,0
"2412","Medellin",2023-03-25,2023,12,1,0
"2413","Medellin",2023-03-26,2023,13,12,0
"2414","Medellin",2023-03-27,2023,13,4,0
"2415","Medellin",2023-03-28,2023,13,3,0
"2416","Medellin",2023-03-29,2023,13,4,0
"2417","Medellin",2023-03-30,2023,13,9,0
"2418","Medellin",2023-03-31,2023,13,10,0
"2419","Medellin",2023-04-01,2023,13,6,0
"2420","Medellin",2023-04-02,2023,14,6,0
"2421","Medellin",2023-04-03,2023,14,7,0
"2422","Medellin",2023-04-04,2023,14,6,0
"2423","Medellin",2023-04-05,2023,14,7,0
"2424","Medellin",2023-04-06,2023,14,4,0
"2425","Medellin",2023-04-07,2023,14,5,0
"2426","Medellin",2023-04-08,2023,14,2,0
"2427","Medellin",2023-04-09,2023,15,2,0
"2428","Medellin",2023-04-10,2023,15,12,0
"2429","Medellin",2023-04-11,2023,15,5,0
"2430","Medellin",2023-04-12,2023,15,10,0
"2431","Medellin",2023-04-13,2023,15,7,0
"2432","Medellin",2023-04-14,2023,15,6,0
"2433","Medellin",2023-04-15,2023,15,3,0
"2434","Medellin",2023-04-17,2023,16,4,0
"2435","Medellin",2023-04-18,2023,16,8,0
"2436","Medellin",2023-04-19,2023,16,5,0
"2437","Medellin",2023-04-20,2023,16,5,0
"2438","Medellin",2023-04-21,2023,16,12,0
"2439","Medellin",2023-04-22,2023,16,12,0
"2440","Medellin",2023-04-23,2023,17,2,0
"2441","Medellin",2023-04-24,2023,17,7,0
"2442","Medellin",2023-04-25,2023,17,17,0
"2443","Medellin",2023-04-26,2023,17,15,0
"2444","Medellin",2023-04-27,2023,17,15,0
"2445","Medellin",2023-04-28,2023,17,8,0
"2446","Medellin",2023-04-29,2023,17,6,0
"2447","Medellin",2023-04-30,2023,18,3,0
"2448","Medellin",2023-05-01,2023,18,5,0
"2449","Medellin",2023-05-02,2023,18,14,0
"2450","Medellin",2023-05-03,2023,18,9,0
"2451","Medellin",2023-05-04,2023,18,10,0
"2452","Medellin",2023-05-05,2023,18,11,0
"2453","Medellin",2023-05-06,2023,18,6,0
"2454","Medellin",2023-05-07,2023,19,4,0
"2455","Medellin",2023-05-08,2023,19,14,0
"2456","Medellin",2023-05-09,2023,19,10,0
"2457","Medellin",2023-05-10,2023,19,15,0
"2458","Medellin",2023-05-11,2023,19,18,0
"2459","Medellin",2023-05-12,2023,19,12,0
"2460","Medellin",2023-05-13,2023,19,7,0
"2461","Medellin",2023-05-14,2023,20,9,0
"2462","Medellin",2023-05-15,2023,20,16,0
"2463","Medellin",2023-05-16,2023,20,20,0
"2464","Medellin",2023-05-17,2023,20,5,0
"2465","Medellin",2023-05-18,2023,20,9,0
"2466","Medellin",2023-05-19,2023,20,10,0
"2467","Medellin",2023-05-20,2023,20,4,1
"2468","Medellin",2023-05-21,2023,21,5,0
"2469","Medellin",2023-05-22,2023,21,3,0
"2470","Medellin",2023-05-23,2023,21,11,0
"2471","Medellin",2023-05-24,2023,21,11,0
"2472","Medellin",2023-05-25,2023,21,11,0
"2473","Medellin",2023-05-26,2023,21,25,1
"2474","Medellin",2023-05-27,2023,21,9,0
"2475","Medellin",2023-05-28,2023,22,6,0
"2476","Medellin",2023-05-29,2023,22,16,0
"2477","Medellin",2023-05-30,2023,22,23,0
"2478","Medellin",2023-05-31,2023,22,22,0
"2479","Medellin",2023-06-01,2023,22,5,0
"2480","Medellin",2023-06-02,2023,22,14,1
"2481","Medellin",2023-06-03,2023,22,14,0
"2482","Medellin",2023-06-04,2023,23,4,0
"2483","Medellin",2023-06-05,2023,23,34,0
"2484","Medellin",2023-06-06,2023,23,25,0
"2485","Medellin",2023-06-07,2023,23,14,0
"2486","Medellin",2023-06-08,2023,23,8,0
"2487","Medellin",2023-06-09,2023,23,13,1
"2488","Medellin",2023-06-10,2023,23,10,0
"2489","Medellin",2023-06-11,2023,24,3,0
"2490","Medellin",2023-06-12,2023,24,5,0
"2491","Medellin",2023-06-13,2023,24,22,0
"2492","Medellin",2023-06-14,2023,24,18,0
"2493","Medellin",2023-06-15,2023,24,27,0
"2494","Medellin",2023-06-16,2023,24,18,0
"2495","Medellin",2023-06-17,2023,24,11,2
"2496","Medellin",2023-06-18,2023,25,2,0
"2497","Medellin",2023-06-19,2023,25,5,1
"2498","Medellin",2023-06-20,2023,25,23,1
"2499","Medellin",2023-06-21,2023,25,22,0
"2500","Medellin",2023-06-22,2023,25,27,0
"2501","Medellin",2023-06-23,2023,25,29,1
"2502","Medellin",2023-06-24,2023,25,7,0
"2503","Medellin",2023-06-25,2023,26,3,0
"2504","Medellin",2023-06-26,2023,26,21,0
"2505","Medellin",2023-06-27,2023,26,24,0
"2506","Medellin",2023-06-28,2023,26,12,0
"2507","Medellin",2023-06-29,2023,26,27,2
"2508","Medellin",2023-06-30,2023,26,18,0
"2509","Medellin",2023-07-01,2023,26,8,0
"2510","Medellin",2023-07-02,2023,27,4,0
"2511","Medellin",2023-07-03,2023,27,6,0
"2512","Medellin",2023-07-04,2023,27,26,0
"2513","Medellin",2023-07-05,2023,27,12,0
"2514","Medellin",2023-07-06,2023,27,17,2
"2515","Medellin",2023-07-07,2023,27,24,0
"2516","Medellin",2023-07-08,2023,27,9,1
"2517","Medellin",2023-07-09,2023,28,2,2
"2518","Medellin",2023-07-10,2023,28,19,0
"2519","Medellin",2023-07-11,2023,28,16,0
"2520","Medellin",2023-07-12,2023,28,20,0
"2521","Medellin",2023-07-13,2023,28,21,0
"2522","Medellin",2023-07-14,2023,28,27,2
"2523","Medellin",2023-07-15,2023,28,13,1
"2524","Medellin",2023-07-16,2023,29,6,1
"2525","Medellin",2023-07-17,2023,29,20,0
"2526","Medellin",2023-07-18,2023,29,25,1
"2527","Medellin",2023-07-19,2023,29,7,0
"2528","Medellin",2023-07-20,2023,29,8,0
"2529","Medellin",2023-07-21,2023,29,21,1
"2530","Medellin",2023-07-22,2023,29,10,0
"2531","Medellin",2023-07-23,2023,30,3,1
"2532","Medellin",2023-07-24,2023,30,24,1
"2533","Medellin",2023-07-25,2023,30,13,0
"2534","Medellin",2023-07-26,2023,30,18,0
"2535","Medellin",2023-07-27,2023,30,21,0
"2536","Medellin",2023-07-28,2023,30,18,0
"2537","Medellin",2023-07-29,2023,30,3,0
"2538","Medellin",2023-07-31,2023,31,12,0
"2539","Medellin",2023-08-01,2023,31,6,0
"2540","Medellin",2023-08-02,2023,31,20,0
"2541","Medellin",2023-08-03,2023,31,8,1
"2542","Medellin",2023-08-04,2023,31,13,0
"2543","Medellin",2023-08-05,2023,31,2,1
"2544","Medellin",2023-08-06,2023,32,4,0
"2545","Medellin",2023-08-07,2023,32,1,0
"2546","Medellin",2023-08-08,2023,32,15,0
"2547","Medellin",2023-08-09,2023,32,10,0
"2548","Medellin",2023-08-10,2023,32,20,1
"2549","Medellin",2023-08-11,2023,32,13,0
"2550","Medellin",2023-08-12,2023,32,3,0
"2551","Medellin",2023-08-14,2023,33,19,0
"2552","Medellin",2023-08-15,2023,33,5,1
"2553","Medellin",2023-08-16,2023,33,8,0
"2554","Medellin",2023-08-17,2023,33,10,0
"2555","Medellin",2023-08-18,2023,33,10,0
"2556","Medellin",2023-08-19,2023,33,2,0
"2557","Medellin",2023-08-20,2023,34,3,0
"2558","Medellin",2023-08-21,2023,34,1,0
"2559","Medellin",2023-08-22,2023,34,17,0
"2560","Medellin",2023-08-23,2023,34,6,2
"2561","Medellin",2023-08-24,2023,34,9,0
"2562","Medellin",2023-08-25,2023,34,9,0
"2563","Medellin",2023-08-26,2023,34,2,0
"2564","Medellin",2023-08-27,2023,35,2,0
"2565","Medellin",2023-08-28,2023,35,8,1
"2566","Medellin",2023-08-29,2023,35,7,0
"2567","Medellin",2023-08-30,2023,35,4,0
"2568","Medellin",2023-08-31,2023,35,2,0
"2569","Medellin",2023-09-01,2023,35,5,0
"2570","Medellin",2023-09-02,2023,35,1,0
"2571","Medellin",2023-09-04,2023,36,6,0
"2572","Medellin",2023-09-05,2023,36,7,0
"2573","Medellin",2023-09-06,2023,36,5,0
"2574","Medellin",2023-09-07,2023,36,6,0
"2575","Medellin",2023-09-08,2023,36,3,0
"2576","Medellin",2023-09-09,2023,36,2,0
"2577","Medellin",2023-09-11,2023,37,3,0
"2578","Medellin",2023-09-12,2023,37,2,0
"2579","Medellin",2023-09-13,2023,37,4,0
"2580","Medellin",2023-09-15,2023,37,9,0
"2581","Medellin",2023-09-16,2023,37,1,0
"2582","Medellin",2023-09-17,2023,38,1,0
"2583","Medellin",2023-09-18,2023,38,1,0
"2584","Medellin",2023-09-19,2023,38,2,0
"2585","Medellin",2023-09-20,2023,38,2,0
"2586","Medellin",2023-09-22,2023,38,2,0
"2587","Medellin",2023-09-25,2023,39,4,0
"2588","Medellin",2023-09-26,2023,39,3,0
"2589","Medellin",2023-09-28,2023,39,3,0
"2590","Medellin",2023-09-29,2023,39,1,0
"2591","Santiago",2020-03-30,2020,14,127,0
"2592","Santiago",2020-04-01,2020,14,29,0
"2593","Santiago",2020-04-03,2020,14,17,0
"2594","Santiago",2020-04-06,2020,15,61,0
"2595","Santiago",2020-04-08,2020,15,37,0
"2596","Santiago",2020-04-10,2020,15,50,0
"2597","Santiago",2020-04-13,2020,16,54,0
"2598","Santiago",2020-04-15,2020,16,29,0
"2599","Santiago",2020-04-17,2020,16,59,0
"2600","Santiago",2020-04-20,2020,17,37,0
"2601","Santiago",2020-04-24,2020,17,108,0
"2602","Santiago",2020-04-27,2020,18,92,0
"2603","Santiago",2020-05-01,2020,18,280,0
"2604","Santiago",2020-05-04,2020,19,314,0
"2605","Santiago",2020-05-08,2020,19,372,0
"2606","Santiago",2020-05-11,2020,20,207,0
"2607","Santiago",2020-05-15,2020,20,754,0
"2608","Santiago",2020-05-18,2020,21,334,0
"2609","Santiago",2020-05-22,2020,21,974,0
"2610","Santiago",2020-05-25,2020,22,683,0
"2611","Santiago",2020-05-29,2020,22,999,0
"2612","Santiago",2020-06-01,2020,23,661,0
"2613","Santiago",2020-06-05,2020,23,811,0
"2614","Santiago",2020-06-08,2020,24,697,0
"2615","Santiago",2020-06-12,2020,24,1032,105
"2616","Santiago",2020-06-15,2020,25,594,12
"2617","Santiago",2020-06-19,2020,25,1711,24
"2618","Santiago",2020-06-23,2020,26,708,9
"2619","Santiago",2020-06-28,2020,27,650,30
"2620","Santiago",2020-07-01,2020,27,247,18
"2621","Santiago",2020-07-05,2020,28,418,24
"2622","Santiago",2020-07-10,2020,28,446,14
"2623","Santiago",2020-07-13,2020,29,260,3
"2624","Santiago",2020-07-17,2020,29,189,6
"2625","Santiago",2020-07-20,2020,30,101,12
"2626","Santiago",2020-07-24,2020,30,187,5
"2627","Santiago",2020-07-27,2020,31,134,8
"2628","Santiago",2020-07-31,2020,31,78,5
"2629","Santiago",2020-08-03,2020,32,107,2
"2630","Santiago",2020-08-07,2020,32,93,1
"2631","Santiago",2020-08-10,2020,33,120,2
"2632","Santiago",2020-08-14,2020,33,125,0
"2633","Santiago",2020-08-17,2020,34,66,0
"2634","Santiago",2020-08-21,2020,34,73,2
"2635","Santiago",2020-08-24,2020,35,70,1
"2636","Santiago",2020-08-28,2020,35,116,2
"2637","Santiago",2020-08-31,2020,36,87,3
"2638","Santiago",2020-09-04,2020,36,118,1
"2639","Santiago",2020-09-07,2020,37,88,1
"2640","Santiago",2020-09-11,2020,37,116,1
"2641","Santiago",2020-09-14,2020,38,71,1
"2642","Santiago",2020-09-18,2020,38,89,0
"2643","Santiago",2020-09-21,2020,39,36,1
"2644","Santiago",2020-09-25,2020,39,90,2
"2645","Santiago",2020-09-28,2020,40,77,1
"2646","Santiago",2020-10-02,2020,40,119,3
"2647","Santiago",2020-10-05,2020,41,67,1
"2648","Santiago",2020-10-09,2020,41,65,3
"2649","Santiago",2020-10-12,2020,42,73,0
"2650","Santiago",2020-10-16,2020,42,82,3
"2651","Santiago",2020-10-19,2020,43,99,1
"2652","Santiago",2020-10-24,2020,43,91,0
"2653","Santiago",2020-10-26,2020,44,45,5
"2654","Santiago",2020-10-30,2020,44,72,0
"2655","Santiago",2020-11-02,2020,45,82,7
"2656","Santiago",2020-11-06,2020,45,86,0
"2657","Santiago",2020-11-09,2020,46,46,2
"2658","Santiago",2020-11-13,2020,46,61,3
"2659","Santiago",2020-11-16,2020,47,75,2
"2660","Santiago",2020-11-20,2020,47,68,2
"2661","Santiago",2020-11-23,2020,48,60,1
"2662","Santiago",2020-11-27,2020,48,59,0
"2663","Santiago",2020-11-30,2020,49,195,2
"2664","Santiago",2020-12-04,2020,49,149,1
"2665","Santiago",2020-12-07,2020,50,115,0
"2666","Santiago",2020-12-11,2020,50,111,3
"2667","Santiago",2020-12-14,2020,51,117,1
"2668","Santiago",2020-12-18,2020,51,151,2
"2669","Santiago",2020-12-21,2020,52,118,1
"2670","Santiago",2020-12-25,2020,52,151,3
"2671","Santiago",2020-12-28,2020,53,77,2
"2672","Santiago",2021-01-01,2021,53,228,0
"2673","Santiago",2021-01-04,2021,1,122,2
"2674","Santiago",2021-01-08,2021,1,249,3
"2675","Santiago",2021-01-11,2021,2,243,3
"2676","Santiago",2021-01-15,2021,2,252,4
"2677","Santiago",2021-01-18,2021,3,184,3
"2678","Santiago",2021-01-22,2021,3,264,2
"2679","Santiago",2021-01-25,2021,4,207,1
"2680","Santiago",2021-01-29,2021,4,275,3
"2681","Santiago",2021-02-01,2021,5,178,0
"2682","Santiago",2021-02-05,2021,5,203,1
"2683","Santiago",2021-02-08,2021,6,169,1
"2684","Santiago",2021-02-12,2021,6,233,2
"2685","Santiago",2021-02-15,2021,7,194,5
"2686","Santiago",2021-02-19,2021,7,273,4
"2687","Santiago",2021-02-22,2021,8,213,4
"2688","Santiago",2021-02-26,2021,8,318,6
"2689","Santiago",2021-03-01,2021,9,262,6
"2690","Santiago",2021-03-05,2021,9,414,2
"2691","Santiago",2021-03-08,2021,10,328,6
"2692","Santiago",2021-03-12,2021,10,535,11
"2693","Santiago",2021-03-15,2021,11,415,3
"2694","Santiago",2021-03-19,2021,11,601,0
"2695","Santiago",2021-03-22,2021,12,417,9
"2696","Santiago",2021-03-26,2021,12,611,5
"2697","Santiago",2021-03-29,2021,13,510,10
"2698","Santiago",2021-04-02,2021,13,745,6
"2699","Santiago",2021-04-05,2021,14,497,8
"2700","Santiago",2021-04-09,2021,14,686,4
"2701","Santiago",2021-04-12,2021,15,518,8
"2702","Santiago",2021-04-16,2021,15,627,6
"2703","Santiago",2021-04-19,2021,16,488,4
"2704","Santiago",2021-04-23,2021,16,570,-1
"2705","Santiago",2021-04-26,2021,17,421,4
"2706","Santiago",2021-04-30,2021,17,727,10
"2707","Santiago",2021-05-03,2021,18,399,6
"2708","Santiago",2021-05-07,2021,18,515,5
"2709","Santiago",2021-05-10,2021,19,367,2
"2710","Santiago",2021-05-14,2021,19,525,6
"2711","Santiago",2021-05-17,2021,20,461,6
"2712","Santiago",2021-05-21,2021,20,659,11
"2713","Santiago",2021-05-24,2021,21,561,9
"2714","Santiago",2021-05-28,2021,21,836,6
"2715","Santiago",2021-05-31,2021,22,645,11
"2716","Santiago",2021-06-04,2021,22,928,11
"2717","Santiago",2021-06-07,2021,23,806,9
"2718","Santiago",2021-06-11,2021,23,996,10
"2719","Santiago",2021-06-14,2021,24,705,9
"2720","Santiago",2021-06-18,2021,24,708,11
"2721","Santiago",2021-06-21,2021,25,433,9
"2722","Santiago",2021-06-25,2021,25,405,12
"2723","Santiago",2021-06-28,2021,26,271,6
"2724","Santiago",2021-07-02,2021,26,249,8
"2725","Santiago",2021-07-05,2021,27,214,11
"2726","Santiago",2021-07-09,2021,27,263,12
"2727","Santiago",2021-07-12,2021,28,138,9
"2728","Santiago",2021-07-16,2021,28,188,14
"2729","Santiago",2021-07-19,2021,29,130,8
"2730","Santiago",2021-07-23,2021,29,155,5
"2731","Santiago",2021-07-26,2021,30,79,5
"2732","Santiago",2021-07-30,2021,30,112,5
"2733","Santiago",2021-08-02,2021,31,83,4
"2734","Santiago",2021-08-06,2021,31,113,11
"2735","Santiago",2021-08-09,2021,32,95,3
"2736","Santiago",2021-08-13,2021,32,93,2
"2737","Santiago",2021-08-16,2021,33,76,6
"2738","Santiago",2021-08-20,2021,33,98,2
"2739","Santiago",2021-08-23,2021,34,72,4
"2740","Santiago",2021-08-27,2021,34,82,10
"2741","Santiago",2021-08-30,2021,35,71,7
"2742","Santiago",2021-09-03,2021,35,104,3
"2743","Santiago",2021-09-06,2021,36,56,5
"2744","Santiago",2021-09-10,2021,36,87,2
"2745","Santiago",2021-09-13,2021,37,49,4
"2746","Santiago",2021-09-17,2021,37,86,6
"2747","Santiago",2021-09-20,2021,38,55,5
"2748","Santiago",2021-09-24,2021,38,126,1
"2749","Santiago",2021-09-27,2021,39,124,1
"2750","Santiago",2021-10-01,2021,39,143,1
"2751","Santiago",2021-10-04,2021,40,92,1
"2752","Santiago",2021-10-08,2021,40,183,2
"2753","Santiago",2021-10-11,2021,41,185,2
"2754","Santiago",2021-10-15,2021,41,236,4
"2755","Santiago",2021-10-18,2021,42,282,1
"2756","Santiago",2021-10-22,2021,42,367,2
"2757","Santiago",2021-10-25,2021,43,268,2
"2758","Santiago",2021-10-29,2021,43,430,6
"2759","Santiago",2021-11-01,2021,44,278,2
"2760","Santiago",2021-11-05,2021,44,304,6
"2761","Santiago",2021-11-08,2021,45,302,4
"2762","Santiago",2021-11-12,2021,45,353,5
"2763","Santiago",2021-11-15,2021,46,242,4
"2764","Santiago",2021-11-19,2021,46,331,5
"2765","Santiago",2021-11-22,2021,47,212,8
"2766","Santiago",2021-11-26,2021,47,304,1
"2767","Santiago",2021-11-29,2021,48,170,8
"2768","Santiago",2021-12-03,2021,48,154,-1
"2769","Santiago",2021-12-06,2021,49,75,0
"2770","Santiago",2021-12-10,2021,49,94,2
"2771","Santiago",2021-12-13,2021,50,74,0
"2772","Santiago",2021-12-17,2021,50,89,2
"2773","Santiago",2021-12-20,2021,51,60,2
"2774","Santiago",2021-12-24,2021,51,116,1
"2775","Santiago",2021-12-27,2021,52,63,3
"2776","Santiago",2021-12-31,2021,52,142,3
"2777","Santiago",2022-01-03,2022,1,113,2
"2778","Santiago",2022-01-07,2022,1,260,3
"2779","Santiago",2022-01-10,2022,2,337,0
"2780","Santiago",2022-01-14,2022,2,668,2
"2781","Santiago",2022-01-17,2022,3,861,4
"2782","Santiago",2022-01-21,2022,3,1275,5
"2783","Santiago",2022-01-24,2022,4,1621,5
"2784","Santiago",2022-01-28,2022,4,5474,3
"2785","Santiago",2022-01-31,2022,5,3701,4
"2786","Santiago",2022-02-04,2022,5,4577,3
"2787","Santiago",2022-02-07,2022,6,3757,4
"2788","Santiago",2022-02-11,2022,6,4245,9
"2789","Santiago",2022-02-14,2022,7,2522,9
"2790","Santiago",2022-02-18,2022,7,3053,11
"2791","Santiago",2022-02-21,2022,8,2066,1
"2792","Santiago",2022-02-25,2022,8,2097,7
"2793","Santiago",2022-02-28,2022,9,1413,9
"2794","Santiago",2022-03-04,2022,9,1814,7
"2795","Santiago",2022-03-07,2022,10,974,5
"2796","Santiago",2022-03-11,2022,10,1303,11
"2797","Santiago",2022-03-14,2022,11,778,7
"2798","Santiago",2022-03-18,2022,11,1028,14
"2799","Santiago",2022-03-21,2022,12,681,9
"2800","Santiago",2022-03-25,2022,12,829,2
"2801","Santiago",2022-03-28,2022,13,579,8
"2802","Santiago",2022-04-01,2022,13,629,8
"2803","Santiago",2022-04-04,2022,14,432,4
"2804","Santiago",2022-04-08,2022,14,297,3
"2805","Santiago",2022-04-11,2022,15,265,6
"2806","Santiago",2022-04-15,2022,15,306,1
"2807","Santiago",2022-04-18,2022,16,237,1
"2808","Santiago",2022-04-22,2022,16,320,5
"2809","Santiago",2022-04-25,2022,17,176,2
"2810","Santiago",2022-04-29,2022,17,319,5
"2811","Santiago",2022-05-02,2022,18,270,5
"2812","Santiago",2022-05-06,2022,18,390,6
"2813","Santiago",2022-05-09,2022,19,421,6
"2814","Santiago",2022-05-13,2022,19,715,3
"2815","Santiago",2022-05-16,2022,20,735,5
"2816","Santiago",2022-05-20,2022,20,943,6
"2817","Santiago",2022-05-23,2022,21,838,5
"2818","Santiago",2022-05-27,2022,21,1214,6
"2819","Santiago",2022-05-30,2022,22,1188,3
"2820","Santiago",2022-06-03,2022,22,1409,3
"2821","Santiago",2022-06-06,2022,23,1330,6
"2822","Santiago",2022-06-10,2022,23,1637,5
"2823","Santiago",2022-06-13,2022,24,1494,4
"2824","Santiago",2022-06-17,2022,24,1376,4
"2825","Santiago",2022-06-20,2022,25,1069,3
"2826","Santiago",2022-06-24,2022,25,916,7
"2827","Santiago",2022-06-27,2022,26,853,10
"2828","Santiago",2022-07-01,2022,26,849,11
"2829","Santiago",2022-07-04,2022,27,762,9
"2830","Santiago",2022-07-08,2022,27,875,9
"2831","Santiago",2022-07-11,2022,28,571,6
"2832","Santiago",2022-07-15,2022,28,738,9
"2833","Santiago",2022-07-18,2022,29,442,10
"2834","Santiago",2022-07-22,2022,29,550,9
"2835","Santiago",2022-07-25,2022,30,483,11
"2836","Santiago",2022-07-29,2022,30,590,7
"2837","Santiago",2022-08-01,2022,31,461,6
"2838","Santiago",2022-08-05,2022,31,667,5
"2839","Santiago",2022-08-08,2022,32,444,3
"2840","Santiago",2022-08-12,2022,32,633,5
"2841","Santiago",2022-08-15,2022,33,416,2
"2842","Santiago",2022-08-19,2022,33,606,10
"2843","Santiago",2022-08-22,2022,34,460,6
"2844","Santiago",2022-08-26,2022,34,679,8
"2845","Santiago",2022-08-29,2022,35,251,7
"2846","Santiago",2022-09-02,2022,35,412,4
"2847","Santiago",2022-09-05,2022,36,285,4
"2848","Santiago",2022-09-09,2022,36,393,3
"2849","Santiago",2022-09-12,2022,37,258,2
"2850","Santiago",2022-09-19,2022,38,571,9
"2851","Santiago",2022-09-23,2022,38,317,9
"2852","Santiago",2022-09-26,2022,39,280,11
"2853","Santiago",2022-10-03,2022,40,580,9
"2854","Santiago",2022-10-10,2022,41,564,13
"2855","Santiago",2022-10-14,2022,41,405,2
"2856","Santiago",2022-10-17,2022,42,378,7
"2857","Santiago",2022-10-21,2022,42,562,9
"2858","Santiago",2022-10-24,2022,43,466,5
"2859","Santiago",2022-10-28,2022,43,677,6
"2860","Santiago",2022-10-31,2022,44,462,0
"2861","Santiago",2022-11-04,2022,44,552,1
"2862","Santiago",2022-11-07,2022,45,674,7
"2863","Santiago",2022-11-11,2022,45,752,5
"2864","Santiago",2022-11-14,2022,46,459,7
"2865","Santiago",2022-11-18,2022,46,549,8
"2866","Santiago",2022-11-21,2022,47,373,5
"2867","Santiago",2022-11-25,2022,47,458,9
"2868","Santiago",2022-11-28,2022,48,258,8
"2869","Santiago",2022-12-02,2022,48,379,4
"2870","Santiago",2022-12-05,2022,49,208,12
"2871","Santiago",2022-12-09,2022,49,295,5
"2872","Santiago",2022-12-12,2022,50,191,3
"2873","Santiago",2022-12-16,2022,50,371,8
"2874","Santiago",2022-12-19,2022,51,209,8
"2875","Santiago",2022-12-23,2022,51,456,9
"2876","Santiago",2022-12-26,2022,52,325,4
"2877","Santiago",2022-12-30,2022,52,667,5
"2878","Santiago",2023-01-05,2023,1,606,5
"2879","Santiago",2023-01-09,2023,2,266,0
"2880","Brasilia",2020-03-07,2020,10,1,0
"2881","Brasilia",2020-03-08,2020,11,0,0
"2882","Brasilia",2020-03-09,2020,11,0,0
"2883","Brasilia",2020-03-10,2020,11,0,0
"2884","Brasilia",2020-03-11,2020,11,1,0
"2885","Brasilia",2020-03-12,2020,11,0,0
"2886","Brasilia",2020-03-13,2020,11,0,0
"2887","Brasilia",2020-03-14,2020,11,6,0
"2888","Brasilia",2020-03-15,2020,12,6,0
"2889","Brasilia",2020-03-16,2020,12,5,0
"2890","Brasilia",2020-03-17,2020,12,3,0
"2891","Brasilia",2020-03-18,2020,12,12,0
"2892","Brasilia",2020-03-19,2020,12,8,0
"2893","Brasilia",2020-03-20,2020,12,45,0
"2894","Brasilia",2020-03-21,2020,12,21,0
"2895","Brasilia",2020-03-22,2020,13,9,0
"2896","Brasilia",2020-03-23,2020,13,21,0
"2897","Brasilia",2020-03-24,2020,13,23,0
"2898","Brasilia",2020-03-25,2020,13,34,0
"2899","Brasilia",2020-03-26,2020,13,6,0
"2900","Brasilia",2020-03-27,2020,13,40,0
"2901","Brasilia",2020-03-28,2020,13,19,0
"2902","Brasilia",2020-03-29,2020,14,38,1
"2903","Brasilia",2020-03-30,2020,14,14,1
"2904","Brasilia",2020-03-31,2020,14,21,1
"2905","Brasilia",2020-04-01,2020,14,37,1
"2906","Brasilia",2020-04-02,2020,14,30,1
"2907","Brasilia",2020-04-03,2020,14,19,1
"2908","Brasilia",2020-04-04,2020,14,37,1
"2909","Brasilia",2020-04-05,2020,15,12,0
"2910","Brasilia",2020-04-06,2020,15,17,3
"2911","Brasilia",2020-04-07,2020,15,18,2
"2912","Brasilia",2020-04-08,2020,15,6,0
"2913","Brasilia",2020-04-09,2020,15,18,1
"2914","Brasilia",2020-04-10,2020,15,29,1
"2915","Brasilia",2020-04-11,2020,15,36,0
"2916","Brasilia",2020-04-12,2020,16,26,0
"2917","Brasilia",2020-04-13,2020,16,23,1
"2918","Brasilia",2020-04-14,2020,16,10,2
"2919","Brasilia",2020-04-15,2020,16,37,0
"2920","Brasilia",2020-04-16,2020,16,39,3
"2921","Brasilia",2020-04-17,2020,16,29,4
"2922","Brasilia",2020-04-18,2020,16,40,0
"2923","Brasilia",2020-04-19,2020,17,64,0
"2924","Brasilia",2020-04-20,2020,17,15,0
"2925","Brasilia",2020-04-21,2020,17,38,0
"2926","Brasilia",2020-04-22,2020,17,46,1
"2927","Brasilia",2020-04-23,2020,17,9,1
"2928","Brasilia",2020-04-24,2020,17,44,0
"2929","Brasilia",2020-04-25,2020,17,8,1
"2930","Brasilia",2020-04-26,2020,18,105,0
"2931","Brasilia",2020-04-27,2020,18,64,1
"2932","Brasilia",2020-04-28,2020,18,41,0
"2933","Brasilia",2020-04-29,2020,18,83,0
"2934","Brasilia",2020-04-30,2020,18,110,2
"2935","Brasilia",2020-05-01,2020,18,123,1
"2936","Brasilia",2020-05-02,2020,18,59,1
"2937","Brasilia",2020-05-03,2020,19,115,1
"2938","Brasilia",2020-05-04,2020,19,73,0
"2939","Brasilia",2020-05-05,2020,19,44,1
"2940","Brasilia",2020-05-06,2020,19,209,1
"2941","Brasilia",2020-05-07,2020,19,212,0
"2942","Brasilia",2020-05-08,2020,19,184,2
"2943","Brasilia",2020-05-09,2020,19,134,2
"2944","Brasilia",2020-05-10,2020,20,106,3
"2945","Brasilia",2020-05-11,2020,20,117,2
"2946","Brasilia",2020-05-12,2020,20,180,2
"2947","Brasilia",2020-05-13,2020,20,213,2
"2948","Brasilia",2020-05-14,2020,20,224,3
"2949","Brasilia",2020-05-15,2020,20,371,4
"2950","Brasilia",2020-05-16,2020,20,353,1
"2951","Brasilia",2020-05-17,2020,21,228,3
"2952","Brasilia",2020-05-18,2020,21,251,7
