Fecha,Acumuladas,Amazonas,Antioquia,Arauca,Atlantico,Bogota,Bolivar,Boyaca,Caldas,Caqueta,Casanare,Cauca,Cesar,Choco,Cordoba,Cundinamarca,Guainia,Guajira,Guaviare,Huila,Magdalena,Meta,Narino,Norte de Santander,Putumayo,Quindio,Risaralda,San Andres,Santander,Sucre,Tolima,Valle del Cauca,Vaupes,Vichada,Procedencia desconocida,Barranquilla,Cartagena,Santa Marta,Positivas acumuladas,Negativas acumuladas,Positividad acumulada,Indeterminadas
2020-09-29,3324160,16758,42173,9842,78542,1097732,2358,50591,34812,16763,15591,28246,62261,25023,80014,120775,3922,3601,4702,59181,11691,72096,56407,50737,12918,20052,43297,7075,111835,519,52091,240645,3323,2907,892,224727,120811,46653,85522,2455716,257,13224
2020-09-30,3347307,1683,424666,9857,78681,1105954,23729,51056,35156,16784,15836,28476,62998,25068,80141,121502,3933,36376,4711,59503,11693,72545,56633,51108,12958,20421,43711,7415,113153,51978,52663,242341,3324,2944,892,22575,121632,46861,861024,2472847,257,13436
2020-10-01,3370811,16839,427295,10276,79033,1112718,23825,51335,35419,1685,15909,28867,63912,25148,81009,122196,3933,36603,4824,60038,11878,7287,56909,51831,1299,2071,44056,7431,113989,5228,5312,244317,3324,306,892,226992,12277,47335,866707,2490472,257,13632
2020-10-02,3399218,16841,430555,10542,79389,1122880,23952,51855,35912,17255,16097,29301,64439,25257,81173,123098,3933,36911,4907,60609,11977,73609,57174,52422,13244,21181,44366,7492,114969,52353,53674,246138,3414,3164,892,227968,124455,47792,873017,2512163,257,14038
2020-10-03,3426066,1688,434206,10707,80299,1129039,24005,52206,36377,1736,1617,2955,6505,25315,82774,123771,4003,37078,4925,61091,1223,74236,57372,52864,13307,21441,44889,7599,117329,52742,54183,248023,3414,3171,9044,229793,125503,4812,878624,2533225,256,14217
2020-10-04,3454160,16881,438438,1071,80776,1140670,24119,52742,36752,17538,16375,29675,65732,25402,83211,124617,4007,37563,4929,61772,12253,74917,57953,53251,13332,21591,45122,76,118083,52967,54627,249107,3418,3176,9044,23103,126346,48434,884449,2555168,256,14543
2020-10-05,3477721,16886,440992,10725,81605,1148699,24204,53253,3714,17731,16442,30002,66225,25406,83597,125484,4007,37736,4978,62332,1228,75794,58156,53355,13375,22029,45598,7653,119404,53342,55259,250732,3418,3176,9044,231534,127397,48731,890126,2572808,256,14787
2020-10-06,3501602,16887,444362,10729,82593,1155564,24284,53854,37543,17977,16594,30564,66477,25472,84173,126209,4008,38081,5071,62962,12381,76376,58322,53761,13382,22306,45787,767,120574,53441,55782,252265,3418,3208,9044,233008,12863,48843,895606,2590936,256,1506
2020-10-07,3526959,16953,448104,10748,82715,1164028,24351,54313,38004,18165,16778,30625,67516,25525,84511,126832,4049,3834,5117,63322,1253,7681,58658,54327,13399,22856,46214,7724,122444,54002,56329,253495,3456,3388,915,234074,12904,49067,901651,2610042,256,15266
2020-10-08,3550223,17009,451627,11108,8292,1172076,24404,546,38481,18232,16942,30714,67836,25625,85027,127416,4049,385,5122,63758,12639,77464,5891,54762,13421,23066,46685,7728,123895,54295,56884,255395,3456,341,915,235046,129415,49156,906579,2628271,256,15373
2020-10-09,3583083,1701,455797,11125,83245,1184988,24509,5533,39215,1843,17087,30996,6834,25696,85553,128198,4049,38748,514,64648,12701,78425,5931,55333,1347,23423,47211,779,125517,549,57582,257295,3456,3414,9307,236024,130468,49353,913322,2654229,255,15532
2020-10-10,3612284,17048,460453,11144,83978,1194707,24688,55825,39525,18469,17171,31327,69302,2579,86207,129067,4049,38973,5142,65169,12807,78836,59593,5579,13476,23778,47537,7826,126948,55286,5808,259362,3456,3424,9438,237474,131572,49567,919218,2677403,254,15663
2020-10-11,3638978,17084,463668,11162,84467,1204485,24785,56686,40067,18638,17315,31522,7026,25832,86355,129656,4049,39327,5205,66358,1283,79776,59958,56286,13555,24141,47959,7829,12786,55916,58541,260801,3456,3432,9581,238108,13241,49618,924894,2698290,254,15794
2020-10-12,3661140,17087,467784,11166,84787,1212754,24818,57232,40502,18947,17537,31704,70799,25856,8654,130109,4049,3966,5208,66809,12831,80457,60002,5634,13576,24321,48282,785,129305,55983,59089,262287,3456,3432,9611,238527,132682,49761,929647,2715671,254,15822
2020-10-13,3681799,17088,469756,11171,86095,1218476,2492,57444,40825,19009,17591,31847,7095,25858,8855,130578,4049,39772,5209,67163,13028,80761,60107,56719,13578,24577,48358,7853,130588,56399,59411,263605,3456,3436,9655,240258,13344,50219,933687,2732241,254,15871
2020-10-14,3702743,17177,472125,11588,86117,1224727,24941,57692,41223,19018,18204,32386,723,26023,89249,130981,4155,40248,5296,67472,13048,80843,60254,56908,13646,2546,486,7943,131915,56777,59812,265332,3508,3611,9712,240468,133672,50312,938258,2748268,253,16217
2020-10-15,3724649,17178,474612,11632,86242,1231387,24968,58155,42369,19077,18249,32669,72763,26087,8978,131813,4155,40346,5353,68165,13152,81282,60484,57259,13867,25612,48986,7999,132654,5725,60344,267309,3508,3623,9712,241286,13466,50662,943308,2764976,253,16365
2020-10-16,3750011,17179,47903,11642,86444,1238700,25028,58732,42785,1927,18422,32713,7335,26221,90634,132425,4155,40442,5359,68636,13203,82173,60891,57766,13873,26016,49318,8019,134314,57369,61058,268844,3508,3629,9794,242407,135519,51143,948766,2784764,253,16481
2020-10-17,3778867,17435,482906,11878,87054,1248142,25114,59443,43326,19376,18597,32975,74553,26226,91058,133347,4155,40587,5385,69542,13359,82808,61168,58127,13961,26255,4976,8042,135771,57707,61774,270904,3512,3629,10084,243538,13612,51249,954949,2807347,253,16571
2020-10-18,3805311,1754,486017,11894,87548,1256974,25239,59956,43981,19522,18816,33285,75373,26306,91454,134312,4225,40824,5397,70288,1347,83412,61505,58465,13965,26662,50359,8079,137301,58346,62667,272541,3512,3629,10084,244294,136711,51358,960576,2828056,253,16679
2020-10-19,3832297,17541,49097,11914,88614,1265639,25362,60505,44445,19686,19045,33589,75568,26353,91844,135282,4226,40929,5402,70694,13516,84305,61783,58614,13983,27198,50523,8087,138925,58655,63069,273759,3512,372,10211,245764,137516,51549,966248,2849266,252,16783
2020-10-20,3857620,17715,494118,11921,90051,1272170,25387,60672,45081,1972,19373,33672,76852,26407,92703,135951,4232,4103,5425,71498,13743,84696,62126,59187,14073,27615,50768,8141,140079,58938,63479,276039,3513,3756,10211,247131,138084,52063,971615,2868997,252,17008
2020-10-21,3892159,17729,500906,11951,90179,1284286,25429,61384,46143,19931,19728,34079,77859,26437,93199,136826,4232,41193,5442,7206,13786,85343,62546,5961,14081,27861,5119,8147,141745,59118,64154,278541,3513,3756,10705,24808,138804,52186,979054,2895923,252,17182
2020-10-22,3922999,1773,506938,12184,90654,1294496,2552,61924,46764,20071,19967,34174,78454,26537,93432,137677,4232,41596,5457,73031,13812,86007,63004,6006,14127,28338,51627,8172,143377,59455,64923,280452,3513,3757,10877,249129,139042,52489,986106,2919565,251,17328
2020-10-23,3958929,17766,512995,1286,91629,1305606,25684,62889,47761,20117,20176,34452,78934,2666,94761,139121,4234,41926,5497,73728,13968,86811,63465,60503,14206,28805,52007,824,144816,59859,6545,281906,3547,3765,10963,250666,140258,52898,99297,2948453,251,17506
2020-10-24,3994876,1774,516689,12881,92643,1319579,25973,63326,48661,20341,20588,34747,8035,2664,95479,140262,4232,42282,5545,74382,142,87675,63654,60841,14254,29172,52371,8257,145956,60537,66181,283983,3513,3764,1096,252578,141313,53327,999903,2977310,250,17663
2020-10-25,4018323,1791,518952,12886,92985,1326648,26021,6413,49177,20879,20665,34902,81156,26452,96055,141543,4143,42511,5502,75184,141,8844,63838,61098,14126,29306,52758,8108,146969,61125,67279,285712,3466,3761,10943,253975,141822,53796,1005476,2997975,250,14872
2020-10-26,4048373,17943,525506,12932,94185,1334106,26075,64504,49951,20714,20956,35291,81384,26764,96593,142307,4232,4253,5575,75774,14353,89382,64004,61362,14306,29765,53306,8395,148391,61603,68114,287426,3513,3784,11463,255421,142192,54271,1010913,3019556,250,17904
